,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,SQFT_W,PRICE_W,BATH_clean,sublocality,administrative_area
717,Condo for sale,8995000,5,4.0,4373.0,40.762,-73.981,8.383433201236713,16.012179536539637,4.0,Manhattan,New York County
718,Condo for sale,629000,3,2.0,1360.0,40.606,-74.016,7.215975002651466,13.351888125506433,2.0,Bath Beach,Kings County
719,Condo for sale,329900,2,2.0,993.0,40.669,-73.848,6.901737206656574,12.706547888433661,2.0,Howard Beach,Queens County
720,House for sale,1788888,4,4.0,1728.0,40.789,-73.8,7.455298485683291,14.397105314730272,4.0,Flushing,Queens County
721,House for sale,899000,5,2.0,2184.0,40.566,-74.133,7.68937110752969,13.70903942580019,2.0,Richmond,Richmond County
722,Condo for sale,2150000,3,1.0,750.0,40.77,-73.962,6.621405651764134,14.580978865220017,1.0,Manhattan,New York County
723,House for sale,1290000,3,2.0,2905.0,40.896,-73.899,7.974532844130228,14.070153551531353,2.0,Fieldston,Bronx County
724,Co-op for sale,109000,1,1.0,900.0,40.877,-73.874,6.803505257608338,11.813037464800539,1.0,Norwood,Bronx County
725,House for sale,545000,6,3.0,1344.0,40.58,-74.111,7.20414929203594,13.208542908506082,3.0,Midland Beach,Richmond County
726,Co-op for sale,307000,2,1.0,960.0,40.88,-73.917,6.8679744089702925,12.634606283893019,1.0,Spuyten Duyvil,Bronx County
727,Condo for sale,595000,1,1.0,750.0,40.727,-73.977,6.621405651764134,13.296318365198623,1.0,Manhattan,New York County
728,House for sale,1088888,5,4.0,2452.0,40.591,-74.104,7.8050670442584895,13.900668468345392,4.0,Todt Hill,Richmond County
729,Townhouse for sale,650000,3,2.0,1912.0,40.87,-73.857,7.556427969440253,13.384729180332174,2.0,Laconia,Bronx County
730,Multi-family home for sale,949999,5,3.0,1740.0,40.678,-73.835,7.462214939768189,13.764217263576723,3.0,Jamaica,Queens County
731,Multi-family home for sale,879000,4,2.0,1998.0,40.853,-73.834,7.6004023345004,13.686541314323094,2.0,Pelham Bay,Bronx County
732,House for sale,850000,6,4.0,2886.0,40.609,-73.769,7.967973179662935,13.652992804936396,4.0,Far Rockaway,Queens County
733,Co-op for sale,675000,2,2.0,1200.0,40.617,-74.038,7.0909098220799835,13.42246945133505,2.0,Fort Hamilton,Kings County
734,House for sale,199000,2,1.0,900.0,40.628,-74.18,6.803505257608338,12.201065128819632,1.0,Staten Island,Richmond County
735,House for sale,395000,3,1.0,430.0,40.707,-74.008,6.111467339502679,12.886643575525625,1.0,Manhattan,New York County
736,Co-op for sale,368000,2,2.0,900.0,40.785,-73.775,6.803505257608338,12.81584093453868,2.0,Bayside,Queens County
737,Multi-family home for sale,999999,5,2.0,2754.0,40.551,-74.175,7.9211727215870145,13.815510557964274,2.0,Arden Heights,Richmond County
738,Condo for sale,374900,1,1.0,782.0,40.878,-73.919,6.663132695990803,12.834417270098413,1.0,Spuyten Duyvil,Bronx County
739,Co-op for sale,365000,2,1.0,900.0,40.749,-73.883,6.803505257608338,12.807655372286902,1.0,Jackson Heights,Queens County
740,Townhouse for sale,25500000,5,2.3738608579684373,3750.0,40.736,-74.006,8.229777750081887,16.929025911619092,2.0,Manhattan,New York County
741,Multi-family home for sale,999000,7,3.0,3036.0,40.821,-73.913,8.01862546504575,13.81451105863119,3.0,Melrose,Bronx County
742,House for sale,825000,3,2.0,1728.0,40.729,-73.867,7.455298485683291,13.623139877437296,2.0,Flushing,Queens County
743,House for sale,889000,3,2.0,1728.0,40.909,-73.902,7.455298485683291,13.697853639354802,2.0,North Riverdale,Bronx County
744,Co-op for sale,225000,2,1.0,789.0,40.619,-74.107,6.672032945461067,12.323860125621126,1.0,Castleton Corners,Richmond County
745,House for sale,799500,2,2.0,2250.0,40.502,-74.239,7.719129840906732,13.591743062037102,2.0,Tottenville,Richmond County
746,House for sale,779000,2,2.0,1728.0,40.613,-73.928,7.455298485683291,13.565767608549109,2.0,Marine Park,Kings County
747,Multi-family home for sale,1880000,7,2.0,3240.0,40.633,-74.024,8.083637203141548,14.446782866720884,2.0,Bay Ridge,Kings County
748,Townhouse for sale,3000000,5,2.3738608579684373,5000.0,40.819,-73.944,8.517393171418904,14.914123179965662,2.0,Manhattan,New York County
749,Co-op for sale,480000,3,2.0,900.0,40.889,-73.913,6.803505257608338,13.081543466215237,2.0,Riverdale,Bronx County
750,House for sale,820000,4,3.0,1728.0,40.715,-73.81,7.455298485683291,13.617060838751888,3.0,Jamaica,Queens County
751,Co-op for sale,385000,2,1.0,800.0,40.787,-73.802,6.68586094706836,12.861001210669146,1.0,Whitestone,Queens County
752,House for sale,709999,4,2.0,1728.0,40.674,-73.75,7.455298485683291,13.473020249017498,2.0,Jamaica,Queens County
753,House for sale,699000,3,2.0,1500.0,40.679,-73.813,7.313886831633462,13.457407451830088,2.0,Jamaica,Queens County
754,Condo for sale,649000,3,2.0,1400.0,40.59,-73.958,7.244941546337007,13.38318953651709,2.0,Sheepshead Bay,Kings County
755,Townhouse for sale,529000,3,2.3738608579684373,1618.0,40.578,-74.16,7.389563953677635,13.178745601197818,2.0,New Springville,Richmond County
756,Co-op for sale,325000,2,1.0,750.0,40.79,-73.948,6.621405651764134,12.691583538230217,1.0,Manhattan,New York County
757,House for sale,999000,3,1.0,1392.0,40.612,-73.942,7.239214973779806,13.81451105863119,1.0,Marine Park,Kings County
758,House for sale,160000,3,2.3738608579684373,1064.0,40.685,-73.795,6.970730078143525,11.982935344196433,2.0,Jamaica,Queens County
759,Condo for sale,3895000,3,3.0,1884.0,40.707,-74.017,7.541683099882111,15.175204494026362,3.0,Manhattan,New York County
760,Co-op for sale,699000,1,1.0,900.0,40.694,-73.994,6.803505257608338,13.457407451830088,1.0,Brooklyn Heights,Kings County
761,Condo for sale,615000,3,2.0,1165.0,40.576,-73.974,7.061334366910438,13.329379172803593,2.0,Coney Island,Kings County
762,Co-op for sale,249000,2,1.0,800.0,40.822,-73.811,6.68586094706836,12.425212191503038,1.0,East Bronx,Bronx County
763,Townhouse for sale,1290000,3,2.0,1998.0,40.602,-73.976,7.6004023345004,14.070153551531353,2.0,Gravesend,Kings County
764,Multi-family home for sale,850000,4,2.0,2375.0,40.538,-74.224,7.773173680482536,13.652992804936396,2.0,Charleston,Richmond County
765,House for sale,588000,3,2.0,1140.0,40.628,-74.115,7.039660349862076,13.28448392755959,2.0,West Brighton,Richmond County
766,House for sale,1790000,4,2.0,1728.0,40.714,-73.851,7.455298485683291,14.397726736475999,2.0,Flushing,Queens County
767,Multi-family home for sale,1175000,9,3.0,2680.0,40.758,-73.876,7.893945138235959,13.976779556623864,3.0,Flushing,Queens County
768,House for sale,579000,4,2.0,1728.0,40.845,-73.818,7.455298485683291,13.269059483669357,2.0,East Bronx,Bronx County
769,Co-op for sale,249000,1,1.0,850.0,40.879,-73.916,6.7464121285733745,12.425212191503038,1.0,Spuyten Duyvil,Bronx County
770,House for sale,2480000,3,2.0,3600.0,40.775,-73.813,8.188966863648876,14.72376952136689,2.0,Whitestone,Queens County
771,Multi-family home for sale,999000,4,3.0,2270.0,40.861,-73.851,7.7279755421055585,13.81451105863119,3.0,Pelham Gardens,Bronx County
772,Co-op for sale,228500,1,1.0,750.0,40.712,-73.829,6.621405651764134,12.339295865674435,1.0,Kew Gardens,Queens County
773,Co-op for sale,305000,2,1.0,900.0,40.783,-73.799,6.803505257608338,12.628070334272698,1.0,Whitestone,Queens County
774,Multi-family home for sale,1500000,6,2.0,3600.0,40.808,-73.955,8.188966863648876,14.220976332738882,2.0,Manhattan,New York County
775,Multi-family home for sale,778000,4,3.0,2185.0,40.631,-74.12,7.689828668736484,13.564483088506746,3.0,West Brighton,Richmond County
776,House for sale,850000,3,2.0,1320.0,40.791,-73.811,7.186144304522325,13.652992804936396,2.0,Flushing,Queens County
777,House for sale,428000,3,3.0,1728.0,40.627,-73.916,7.455298485683291,12.966880811009803,3.0,Bergen Beach,Kings County
778,Co-op for sale,639000,1,1.0,900.0,40.772,-73.947,6.803505257608338,13.367661298303675,1.0,Manhattan,New York County
779,House for sale,835000,3,2.0,1728.0,40.623,-73.933,7.455298485683291,13.635188201437066,2.0,Flatlands,Kings County
780,House for sale,1250000,3,2.0,1560.0,40.776,-73.776,7.353081920515432,14.038654909278163,2.0,Flushing,Queens County
781,House for sale,1695000,5,3.0,2160.0,40.634,-74.034,7.6783263565068856,14.343193888767015,3.0,Bay Ridge,Kings County
782,House for sale,502900,4,2.0,1440.0,40.696,-73.745,7.273092595999522,13.12814861062497,2.0,Cambria Heights,Queens County
783,Multi-family home for sale,749000,4,2.0,1420.0,40.855,-73.858,7.259116128097101,13.52649559761195,2.0,Morris Park,Bronx County
784,Multi-family home for sale,529000,5,2.0,2248.0,40.595,-73.763,7.718240951959316,13.178745601197818,2.0,Far Rockaway,Queens County
785,House for sale,705000,2,2.0,1728.0,40.727,-73.884,7.455298485683291,13.465954500233115,2.0,Middle Village,Queens County
786,Co-op for sale,549000,1,1.0,900.0,40.766,-73.952,6.803505257608338,13.215855541983634,1.0,Manhattan,New York County
787,Multi-family home for sale,7200000,3,2.3738608579684373,48000.0,40.881,-73.867,9.113388845899733,15.789591722875162,2.0,East Bronx,Bronx County
788,Co-op for sale,335000,2,1.0,745.0,40.752,-73.885,6.61472560020376,12.721888795877375,1.0,Jackson Heights,Queens County
789,House for sale,599000,3,2.0,1728.0,40.585,-73.822,7.455298485683291,13.303018546545275,2.0,Rockaway Park,Queens County
790,Townhouse for sale,334999,1,2.0,1059.0,40.56,-74.185,6.966024187106113,12.721885810807203,2.0,Arden Heights,Richmond County
791,Co-op for sale,295000,1,1.0,900.0,40.883,-73.916,6.803505257608338,12.59473402514672,1.0,Spuyten Duyvil,Bronx County
792,House for sale,560000,3,2.0,1728.0,40.824,-73.846,7.455298485683291,13.235693848424024,2.0,East Bronx,Bronx County
793,House for sale,799000,3,2.0,2279.0,40.613,-73.902,7.731930721948486,13.591117476312084,2.0,Bergen Beach,Kings County
794,Condo for sale,720000,3,2.0,1046.0,40.687,-73.926,6.953684210870537,13.487007879880162,2.0,Bedford-Stuyvesant,Kings County
795,Contingent,249999,1,1.0,750.0,40.552,-74.145,6.621405651764134,12.429216196844383,1.0,Great Kills,Richmond County
796,House for sale,850000,3,2.0,1728.0,40.67,-73.821,7.455298485683291,13.652992804936396,2.0,Jamaica,Queens County
797,Multi-family home for sale,750000,3,2.0,2680.0,40.593,-73.975,7.893945138235959,13.527829818844937,2.0,Gravesend,Kings County
798,Multi-family home for sale,625000,5,2.3738608579684373,2680.0,40.68,-73.882,7.893945138235959,13.345508528717259,2.0,Cypress Hills,Kings County
799,House for sale,650000,2,2.0,896.0,40.745,-73.72,6.799055862058796,13.384729180332174,2.0,Jamaica,Queens County
800,Townhouse for sale,4845000,9,6.0,5939.0,40.809,-73.94,8.68946441235669,15.39345800970533,6.0,Manhattan,New York County
801,Co-op for sale,580000,1,1.0,900.0,40.766,-73.984,6.803505257608338,13.270785106659046,1.0,Manhattan,New York County
802,Co-op for sale,887785,2,2.0,900.0,40.746,-73.826,6.803505257608338,13.696486001940322,2.0,Flushing,Queens County
803,Condo for sale,499999,3,1.0,701.0,40.593,-73.957,6.553933404025811,13.122363377404328,1.0,Homecrest,Kings County
804,Pending,599000,4,2.0,1348.0,40.843,-73.831,7.207118856207756,13.303018546545275,2.0,Pelham Bay,Bronx County
805,Pending,1149000,5,4.0,2169.0,40.684,-73.882,7.682482446534506,13.954403427152533,4.0,Cypress Hills,Kings County
806,House for sale,988000,4,2.3738608579684373,2400.0,40.595,-74.09,7.783640596221253,13.803438988875241,2.0,Dongan Hills,Richmond County
807,House for sale,764600,4,2.0,1884.0,40.55,-74.139,7.541683099882111,13.547109408116992,2.0,Great Kills,Richmond County
808,Condo for sale,699900,1,1.0,1100.0,40.745,-73.95,7.00397413672268,13.45869417545215,1.0,Long Island City,Queens County
809,Townhouse for sale,5495000,5,4.0,4296.0,40.673,-73.975,8.365672383774996,15.519349327803464,4.0,Park Slope,Kings County
810,House for sale,3900000,5,6.0,7723.0,40.792,-73.826,8.952087643548404,15.176487367510099,6.0,Flushing,Queens County
811,Co-op for sale,999000,2,2.0,900.0,40.762,-73.95,6.803505257608338,13.81451105863119,2.0,Manhattan,New York County
812,Townhouse for sale,10495000,7,4.0,5100.0,40.692,-73.997,8.537191877922927,16.166409606520332,4.0,Brooklyn Heights,Kings County
813,Co-op for sale,188000,3,1.0,900.0,40.751,-73.902,6.803505257608338,12.144202560946876,1.0,Woodside,Queens County
814,House for sale,499900,3,2.0,1232.0,40.553,-74.2,7.117205503164344,13.12216535779974,2.0,Rossville,Richmond County
815,Co-op for sale,545000,1,1.0,900.0,40.786,-73.97,6.803505257608338,13.208542908506082,1.0,Manhattan,New York County
816,Condo for sale,705000,2,2.0,1100.0,40.714,-73.886,7.00397413672268,13.465954500233115,2.0,Flushing,Queens County
817,House for sale,1289000,4,4.0,1728.0,40.745,-73.714,7.455298485683291,14.069378057716214,4.0,Floral Park,Queens County
818,Co-op for sale,389000,2,1.0,900.0,40.732,-73.902,6.803505257608338,12.871337193291367,1.0,Maspeth,Queens County
819,Co-op for sale,350000,2,1.0,900.0,40.64,-74.019,6.803505257608338,12.765691290604371,1.0,Sunset Park,Kings County
820,Condo for sale,295000,3,1.0,1100.0,40.815,-73.938,7.00397413672268,12.59473402514672,1.0,Manhattan,New York County
821,Multi-family home for sale,918000,4,3.0,2680.0,40.709,-73.855,7.893945138235959,13.729953758926653,3.0,Forest Hills,Queens County
822,Multi-family home for sale,1799000,4,3.0,3176.0,40.72,-73.851,8.063692634269517,14.402742068796885,3.0,Forest Hills,Queens County
823,Multi-family home for sale,989000,4,2.0,1827.0,40.593,-73.954,7.510977752014095,13.804450621726684,2.0,Homecrest,Kings County
824,Multi-family home for sale,890000,5,2.0,2144.0,40.596,-74.067,7.6708948313621175,13.698977865303197,2.0,Arrochar,Richmond County
825,Condo for sale,469888,2,2.0,1164.0,40.848,-73.786,7.060476365999801,13.060251775580898,2.0,City Island,Bronx County
826,Co-op for sale,310000,2,1.0,900.0,40.826,-73.953,6.803505257608338,12.644330802262578,1.0,Manhattan,New York County
827,Co-op for sale,479000,1,1.0,900.0,40.789,-73.979,6.803505257608338,13.079457964073546,1.0,Manhattan,New York County
828,House for sale,1290000,4,3.0,1728.0,40.785,-73.828,7.455298485683291,14.070153551531353,3.0,Flushing,Queens County
829,Townhouse for sale,4250000,3,4.0,3376.0,40.678,-73.97,8.124743020385568,15.26242977619469,4.0,Prospect Heights,Kings County
830,Townhouse for sale,7400000,4,2.3738608579684373,3700.0,40.682,-73.99,8.216358332386156,15.816990693309524,2.0,Gowanus,Kings County
831,House for sale,899000,3,2.0,1728.0,40.752,-73.79,7.455298485683291,13.70903942580019,2.0,Auburndale,Queens County
832,House for sale,16500000,2,2.0,5834.0,40.742,-74.0,8.671629544720656,16.61887099947687,2.0,Manhattan,New York County
833,Co-op for sale,659000,3,2.0,1300.0,40.822,-73.811,7.170888478512505,13.398480330934175,2.0,East Bronx,Bronx County
834,House for sale,1150000,5,3.0,1728.0,40.653,-73.84,7.455298485683291,13.955273369904273,3.0,Howard Beach,Queens County
835,Multi-family home for sale,499000,5,2.0,2680.0,40.66,-73.935,7.893945138235959,13.120363378739663,2.0,Little Caribbean,Kings County
836,House for sale,725000,3,2.0,1476.0,40.558,-74.117,7.29776828253138,13.493928313146206,2.0,Oakwood,Richmond County
837,Condo for sale,929000,3,2.0,1100.0,40.746,-73.733,7.00397413672268,13.74186509422166,2.0,Flushing,Queens County
838,Co-op for sale,629000,2,2.0,1600.0,40.756,-73.721,7.3783837129967145,13.351888125506433,2.0,Little Neck,Queens County
839,House for sale,285000,3,1.0,1428.0,40.638,-74.171,7.264730177929867,12.560247968016562,1.0,Mariners Harbor,Richmond County
840,Co-op for sale,315000,2,1.0,900.0,40.776,-73.908,6.803505257608338,12.660331092405906,1.0,Astoria,Queens County
841,Condo for sale,698000,2,2.0,824.0,40.762,-73.826,6.715383386334681,13.455975814408239,2.0,Flushing,Queens County
842,House for sale,849000,4,3.0,1728.0,40.73,-73.72,7.455298485683291,13.651815643149092,3.0,Jamaica,Queens County
843,Townhouse for sale,1775000,6,4.0,4900.0,40.869,-73.922,8.497194544909547,14.389311544271775,4.0,Manhattan,New York County
844,Townhouse for sale,3850000,4,2.0,2160.0,40.775,-73.95,7.6783263565068856,15.163583966004193,2.0,Manhattan,New York County
845,Condo for sale,4500000,5,4.0,3180.0,40.71,-74.018,8.064950891749143,15.319588176962746,4.0,Manhattan,New York County
846,House for sale,465000,2,2.0,988.0,40.829,-73.816,6.8966943316227125,13.049794835104816,2.0,East Bronx,Bronx County
847,Contingent,869900,4,2.0,2280.0,40.587,-74.155,7.732369222284388,13.676134691052392,2.0,New Springville,Richmond County
848,Multi-family home for sale,699000,3,2.3738608579684373,2034.0,40.867,-73.857,7.618251097876695,13.457407451830088,2.0,Laconia,Bronx County
849,House for sale,799000,3,2.0,864.0,40.559,-74.126,6.762729506931879,13.591117476312084,2.0,Oakwood,Richmond County
850,Condo for sale,290000,1,1.0,1100.0,40.726,-73.859,7.00397413672268,12.577639650232573,1.0,Rego Park,Queens County
851,House for sale,575000,5,3.0,2076.0,40.897,-73.859,7.638679823876112,13.26212705890841,3.0,East Bronx,Bronx County
852,Pending,500000,5,3.0,2472.0,40.634,-73.998,7.813187267521416,13.122365377402328,3.0,Borough Park,Kings County
853,House for sale,2750000,3,5.0,4600.0,40.613,-73.909,8.434028950155469,14.827111833279051,5.0,Mill Basin,Kings County
854,Condo for sale,495000,2,1.0,766.0,40.853,-73.935,6.642486801367256,13.112315061750808,1.0,Manhattan,New York County
855,Multi-family home for sale,1199000,4,4.0,2279.0,40.546,-74.156,7.731930721948486,13.99699926803766,4.0,Great Kills,Richmond County
856,Co-op for sale,605000,3,2.0,1500.0,40.882,-73.922,7.313886831633462,13.312985389904174,2.0,Spuyten Duyvil,Bronx County
857,Co-op for sale,550000,2,1.0,900.0,40.649,-74.002,6.803505257608338,13.217675375388819,1.0,Sunset Park,Kings County
858,House for sale,768000,3,2.0,1065.0,40.769,-73.785,6.97166860472579,13.551546314212295,2.0,Flushing,Queens County
859,Condo for sale,2099000,3,2.0,1711.0,40.702,-73.987,7.445417556701687,14.556972075219997,2.0,Dumbo,Kings County
860,Co-op for sale,575000,3,2.0,1480.0,40.589,-73.939,7.300472814267799,13.26212705890841,2.0,Sheepshead Bay,Kings County
861,House for sale,639000,3,2.0,1224.0,40.832,-73.827,7.110696122978827,13.367661298303675,2.0,East Bronx,Bronx County
862,Co-op for sale,525000,3,1.0,900.0,40.777,-73.986,6.803505257608338,13.171155446333852,1.0,Manhattan,New York County
863,House for sale,850000,3,2.3738608579684373,2160.0,40.593,-74.066,7.6783263565068856,13.652992804936396,2.0,Arrochar,Richmond County
864,Multi-family home for sale,674999,5,2.0,2600.0,40.832,-73.887,7.8636512654486515,13.422467969854667,2.0,West Bronx,Bronx County
865,Condo for sale,345000,1,1.0,1100.0,40.714,-73.79,7.00397413672268,12.75130259456002,1.0,Jamaica,Queens County
